scenario,subRegion,region,param,class,x,value,units
ARM_Reference.2015,South_Chile_Pacific_Coast,region,param,class,x,0.008820627513,units
ARM_Reference.2050,South_Chile_Pacific_Coast,region,param,class,x,0.01133371626,units
ARM_Reference.2015,Southern_Central_America,region,param,class,x,0.006208730951,units
ARM_Reference.2050,Southern_Central_America,region,param,class,x,0.009140889248,units
ARM_Reference.2015,Colombia_Ecuador_Pacific_Coast,region,param,class,x,0.01334832469,units
ARM_Reference.2050,Colombia_Ecuador_Pacific_Coast,region,param,class,x,0.0234863354,units
ARM_Reference.2015,Grijalva_Usumacinta,region,param,class,x,0.006165143044,units
ARM_Reference.2050,Grijalva_Usumacinta,region,param,class,x,0.009555763319,units
ARM_Reference.2015,La_Puna_Region,region,param,class,x,0.02465977424,units
ARM_Reference.2050,La_Puna_Region,region,param,class,x,0.03172569822,units
ARM_Reference.2015,Magdalena,region,param,class,x,0.01295966699,units
ARM_Reference.2050,Magdalena,region,param,class,x,0.02113415811,units
ARM_Reference.2015,Mar_Chiquita,region,param,class,x,0.06178057397,units
ARM_Reference.2050,Mar_Chiquita,region,param,class,x,0.08587941965,units
ARM_Reference.2015,Baja_California,region,param,class,x,0.04752224061,units
ARM_Reference.2050,Baja_California,region,param,class,x,0.05867294184,units
ARM_Reference.2015,Mexico_Northwest_Coast,region,param,class,x,0.1077748128,units
ARM_Reference.2050,Mexico_Northwest_Coast,region,param,class,x,0.1504727192,units
ARM_Reference.2015,Pacific_Central_Coast,region,param,class,x,0.08768846582,units
ARM_Reference.2050,Pacific_Central_Coast,region,param,class,x,0.1466368588,units
ARM_Reference.2015,North_Gulf,region,param,class,x,0.1607062036,units
ARM_Reference.2050,North_Gulf,region,param,class,x,0.2456297718,units
ARM_Reference.2015,Mexico_Interior,region,param,class,x,0.1711002149,units
ARM_Reference.2050,Mexico_Interior,region,param,class,x,0.2249812926,units
ARM_Reference.2015,Negro,region,param,class,x,0.01362624951,units
ARM_Reference.2050,Negro,region,param,class,x,0.02418262961,units
ARM_Reference.2015,Orinoco,region,param,class,x,0.002650487222,units
ARM_Reference.2050,Orinoco,region,param,class,x,0.003780239732,units
ARM_Reference.2015,Pampas_Region,region,param,class,x,0.008805081715,units
ARM_Reference.2050,Pampas_Region,region,param,class,x,0.0136860661,units
ARM_Reference.2015,Papaloapan,region,param,class,x,0.01765157574,units
ARM_Reference.2050,Papaloapan,region,param,class,x,0.02994797023,units
ARM_Reference.2015,Parnaiba,region,param,class,x,0.003939072162,units
ARM_Reference.2050,Parnaiba,region,param,class,x,0.007282564631,units
ARM_Reference.2015,Central_Patagonia_Highlands,region,param,class,x,0.001407826434,units
ARM_Reference.2050,Central_Patagonia_Highlands,region,param,class,x,0.002064637524,units
ARM_Reference.2015,Peru_Pacific_Coast,region,param,class,x,0.2375748049,units
ARM_Reference.2050,Peru_Pacific_Coast,region,param,class,x,0.2408055399,units
ARM_Reference.2015,Rio_Balsas,region,param,class,x,0.06437295718,units
ARM_Reference.2050,Rio_Balsas,region,param,class,x,0.08873711753,units
ARM_Reference.2015,Rio_Grande_River,region,param,class,x,0.154130681,units
ARM_Reference.2050,Rio_Grande_River,region,param,class,x,0.2041315872,units
ARM_Reference.2015,La_Plata,region,param,class,x,0.02190340302,units
ARM_Reference.2050,La_Plata,region,param,class,x,0.03055550052,units
ARM_Reference.2015,Rio_Lerma,region,param,class,x,0.1681890682,units
ARM_Reference.2050,Rio_Lerma,region,param,class,x,0.2301383399,units
ARM_Reference.2015,Rio_Verde,region,param,class,x,0.1342886208,units
ARM_Reference.2050,Rio_Verde,region,param,class,x,0.1420173991,units
ARM_Reference.2015,Salinas_Grandes,region,param,class,x,0.02519088763,units
ARM_Reference.2050,Salinas_Grandes,region,param,class,x,0.04117592883,units
ARM_Reference.2015,Caribbean_Coast,region,param,class,x,0.008595987539,units
ARM_Reference.2050,Caribbean_Coast,region,param,class,x,0.01127112517,units
ARM_Reference.2015,Northeast_South_America_South_Atlantic_Coast,region,param,class,x,0.001934106303,units
ARM_Reference.2050,Northeast_South_America_South_Atlantic_Coast,region,param,class,x,0.002812748596,units
ARM_Reference.2015,Sao_Francisco,region,param,class,x,0.01637477467,units
ARM_Reference.2050,Sao_Francisco,region,param,class,x,0.02422719085,units
ARM_Reference.2015,Isthmus_of_Tehuantepec,region,param,class,x,0.01270488385,units
ARM_Reference.2050,Isthmus_of_Tehuantepec,region,param,class,x,0.02080296883,units
ARM_Reference.2015,Tocantins,region,param,class,x,0.002610850634,units
ARM_Reference.2050,Tocantins,region,param,class,x,0.003635293828,units
ARM_Reference.2015,Lower_Colorado_River,region,param,class,x,0.1111101124,units
ARM_Reference.2050,Lower_Colorado_River,region,param,class,x,0.1378149978,units
ARM_Reference.2015,Yucatan_Peninsula,region,param,class,x,0.005865313517,units
ARM_Reference.2050,Yucatan_Peninsula,region,param,class,x,0.009325727262,units
SW_high_CL_Policy_10pa_2025.2050,Amazon,region,param,class,x,0.002870213195,units
SW_high_CL_Policy_10pa_2025.2050,South_America_Colorado,region,param,class,x,0.2580672896,units
SW_high_CL_Policy_10pa_2025.2050,North_Argentina_South_Atlantic_Coast,region,param,class,x,0.03637256583,units
SW_high_CL_Policy_10pa_2025.2050,South_Argentina_South_Atlantic_Coast,region,param,class,x,0.003503407699,units
SW_high_CL_Policy_10pa_2025.2050,East_Brazil_South_Atlantic_Coast,region,param,class,x,0.07621014713,units
SW_high_CL_Policy_10pa_2025.2050,North_Brazil_South_Atlantic_Coast,region,param,class,x,0.0006171054508,units
SW_high_CL_Policy_10pa_2025.2050,Uruguay_Brazil_South_Atlantic_Coast,region,param,class,x,0.04466846438,units
SW_high_CL_Policy_10pa_2025.2050,California_River,region,param,class,x,0.00519032495,units
SW_high_CL_Policy_10pa_2025.2050,Caribbean,region,param,class,x,0.05068272531,units
SW_high_CL_Policy_10pa_2025.2050,North_Chile_Pacific_Coast,region,param,class,x,0.1772552025,units
SW_high_CL_Policy_10pa_2025.2050,South_Chile_Pacific_Coast,region,param,class,x,0.01866952608,units
SW_high_CL_Policy_10pa_2025.2050,Southern_Central_America,region,param,class,x,0.01145776677,units
SW_high_CL_Policy_10pa_2025.2050,Colombia_Ecuador_Pacific_Coast,region,param,class,x,0.02415487239,units
SW_high_CL_Policy_10pa_2025.2050,Grijalva_Usumacinta,region,param,class,x,0.01269088014,units
SW_high_CL_Policy_10pa_2025.2050,La_Puna_Region,region,param,class,x,0.04017929389,units
