"basin_id","basin_nm","GCAM_region_ID","region","year","value.gdp","value.pop","value"
157,"Colombia_Ecuador_Pacific_Coast",9,"Central America and Caribbean","2070",25.7257037071651,0.42626260532789,60351.7723244251
157,"Colombia_Ecuador_Pacific_Coast",9,"Central America and Caribbean","2075",26.1856417109674,0.424660502173382,61662.5317799776
157,"Colombia_Ecuador_Pacific_Coast",9,"Central America and Caribbean","2080",26.6455797147697,0.423058399018873,62983.2188098953
157,"Colombia_Ecuador_Pacific_Coast",9,"Central America and Caribbean","2085",26.6576569955258,0.416755303519726,63964.7696631268
157,"Colombia_Ecuador_Pacific_Coast",9,"Central America and Caribbean","2090",26.6697342762819,0.41045220802058,64976.4668215519
157,"Colombia_Ecuador_Pacific_Coast",9,"Central America and Caribbean","2095",25.7248600205685,0.397900082900979,64651.5573282009
157,"Colombia_Ecuador_Pacific_Coast",9,"Central America and Caribbean","2100",24.7799857648551,0.385347957781378,64305.4809671879
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","1980",62.5438523738421,6.38560401788481,9794.50842843826
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","1985",57.2655868739989,7.00145649967341,8179.09628898931
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","1990",51.9873213741558,7.61730898146201,6824.89334496941
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","1995",57.5415092758044,8.85768227773193,6496.2263797227
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2000",63.0956971774531,10.0980555740018,6248.30163738625
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2005",81.4465356372294,10.7103937263939,7604.43898869173
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2010",99.7973740970056,11.322731878786,8813.89537130905
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2015",121.032406710259,12.0515479572752,10042.8930075489
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2020",142.267439323513,12.7803640357643,11131.7204209047
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2025",177.439099017044,13.4167690616783,13225.1735273476
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2030",212.610758710575,14.0531740875923,15129.020489278
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2035",269.696359875323,14.5840985028476,18492.4943987909
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2040",326.78196104007,15.1150229181028,21619.6801560052
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2045",399.90426472602,15.5189924239196,25768.7002997465
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2050",473.026568411969,15.9229619297364,29707.1970968281
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2055",556.440351209281,16.1341910333316,34488.2709061603
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2060",639.854134006593,16.3454201369268,39145.7746969175
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2065",723.86386504802,16.4110348356923,44108.3619829806
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2070",807.873596089447,16.4766495344578,49031.4244045752
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2075",884.953642081019,16.4346164246365,53846.9301148045
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2080",962.033688072592,16.3925833148152,58687.1312225164
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2085",1025.42766854143,16.2486259462604,63108.577422661
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2090",1088.82164901027,16.1046685777056,67609.068994911
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2095",1136.19661430139,15.9079201238092,71423.3291001289
157,"Colombia_Ecuador_Pacific_Coast",26,"South America_Southern","2100",1183.5715795925,15.7111716699127,75333.1199263176
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","1980",5.17050587271501,1.91756824777493,2696.38688412506
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","1985",5.55335120210852,2.14090526432,2593.92664152862
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","1990",5.93619653150202,2.36424228086507,2510.82411457847
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","1995",10.5109799828953,2.60353237083665,4037.19965253115
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2000",15.0857634342886,2.84282246080822,5306.61469095036
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2005",20.6269444296177,3.32286149680138,6207.58477278495
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2010",26.1681254249468,3.80290053279454,6881.09646815223
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2015",31.946565014696,4.0358497016513,7915.69740608151
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2020",37.7250046044453,4.26879887050805,8837.38160283842
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2025",47.1260509550615,4.55037255912994,10356.5258322655
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2030",56.5270973056776,4.83194624775183,11698.6188188617
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2035",71.7003023454838,5.07338116841077,14132.6464472891
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2040",86.8735073852899,5.31481608906971,16345.5340560046
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2045",105.062120025286,5.5267899342972,19009.6097869234
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2050",123.250732665281,5.73876377952468,21476.8785404667
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2055",143.779794804114,5.88654921717814,24425.1410290661
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2060",164.308856942948,6.03433465483159,27228.9931436581
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2065",182.838177970945,6.10002892504632,29973.329670655
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2070",201.367498998942,6.16572319526104,32659.185730834
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2075",215.707366154577,6.19507560960589,34819.1660195572
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2080",230.047233310212,6.22442802395074,36958.7747540854
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2085",240.703994552412,6.18090164465483,38943.1847310772
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2090",251.360755794612,6.13737526535892,40955.7416528468
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2095",261.317874412364,6.12017433114119,42697.782820124
157,"Colombia_Ecuador_Pacific_Coast",32,"Colombia","2100",271.274993030117,6.10297339692347,44449.6437043077
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","1980",0.32986856751252,0.128693795265922,2563.20490689476
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","1985",0.455708978190988,0.138779273676588,3283.69623300505
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","1990",0.581549388869456,0.148864752087253,3906.56203510549
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","1995",0.687521169402314,0.156736815716794,4386.46891132833
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2000",0.793492949935173,0.164608879346334,4820.47477077878
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2005",1.06324254302622,0.192949774018941,5510.46275349278
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2010",1.33299213611728,0.221290668691548,6023.71597500707
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2015",1.42856677846871,0.208286313845517,6858.66849383229
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2020",1.52414142082015,0.195281958999485,7804.82451440464
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2025",1.82443426111031,0.195700691838645,9322.5744067096
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2030",2.12472710140048,0.196119424677804,10833.843230425
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2035",2.58336517198534,0.195686234651233,13201.5681971172
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2040",3.0420032425702,0.195253044624662,15579.7992723642
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2045",3.55536524745744,0.191888036056046,18528.3320447295
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2050",4.06872725234468,0.188523027487429,21582.1234496989
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2055",4.74974660959754,0.186200989354413,25508.7076930452
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2060",5.43076596685039,0.183878951221396,29534.4623774343
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2065",5.9533131299769,0.180921650822353,32905.4765027679
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2070",6.47586029310342,0.17796435042331,36388.5254417516
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2075",6.70912115912488,0.173837560484052,38594.1975971319
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2080",6.94238202514634,0.169710770544794,40907.1386739943
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2085",7.09278535441459,0.165565869355494,42839.6588138909
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2090",7.24318868368284,0.161420968166193,44871.4238674714
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2095",7.282521418901,0.160373641309696,45409.7154584013
161,"Northeast_South_America_South_Atlantic_Coast",7,"Brazil","2100",7.32185415411916,0.159326314453199,45955.0839373111
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","1980",4.26666157914866,1.20303693592967,3546.57571328141
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","1985",3.34490430233697,1.1819341957269,2830.02582921279
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","1990",2.42314702552529,1.16083145552413,2087.42364276406
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","1995",4.11613696326918,1.23749806130248,3326.17649431863
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2000",5.80912690101307,1.31416466708082,4420.39498285781
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2005",7.11546891013781,1.34385716564469,5294.81040994733
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2010",8.42181091926255,1.37354966420855,6131.42075508077
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2015",10.6134550431935,1.40644928959546,7546.27637249989
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2020",12.8050991671244,1.43934891498236,8896.45244029054
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2025",16.5168600718775,1.47099308045641,11228.373736981
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2030",20.2286209766305,1.50263724593045,13462.0787761086
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2035",25.2870658625112,1.51343267421471,16708.418083832
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2040",30.345510748392,1.52422810249897,19908.7726427826
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2045",36.2310623449998,1.51564804733301,23904.6673195359
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2050",42.1166139416076,1.50706799216705,27946.0609345481
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2055",47.9271296361148,1.49052757102269,32154.4737365917
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2060",53.7376453306221,1.47398714987833,36457.3363716624
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2065",58.4860388596967,1.45284766532311,40256.1398938474
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2070",63.2344323887712,1.43170818076789,44167.1237464436
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2075",67.3427344454141,1.40720504293753,47855.6659410746
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2080",71.4510365020569,1.38270190510717,51674.9389280105
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2085",74.7000234567637,1.35646862020278,55069.4814050299
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2090",77.9490104114705,1.33023533529839,58597.9099660478
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2095",79.7616862831328,1.30466197067214,61135.9019241139
161,"Northeast_South_America_South_Atlantic_Coast",25,"South America_Northern","2100",81.5743621547952,1.27908860604588,63775.3801958807
166,"Magdalena",25,"South America_Northern","1980",0.0619580783098684,0.0163798984595279,3782.56791169718
166,"Magdalena",25,"South America_Northern","1985",0.0526136937665635,0.0187382475930898,2807.82359744067
166,"Magdalena",25,"South America_Northern","1990",0.0432693092232586,0.0210965967266518,2051.00897476016
166,"Magdalena",25,"South America_Northern","1995",0.0799724524612965,0.0236327553694767,3383.9664995046
166,"Magdalena",25,"South America_Northern","2000",0.116675595699334,0.0261689140123016,4458.55703620284
166,"Magdalena",25,"South America_Northern","2005",0.134938521943512,0.026834982552951,5028.45573598752
166,"Magdalena",25,"South America_Northern","2010",0.153201448187689,0.0275010510936004,5570.74882942709
166,"Magdalena",25,"South America_Northern","2015",0.194015507203652,0.0299111621306714,6486.39148007912
166,"Magdalena",25,"South America_Northern","2020",0.234829566219616,0.0323212731677425,7265.48007564202
166,"Magdalena",25,"South America_Northern","2025",0.295570956454316,0.0337842865021563,8748.77012529036
166,"Magdalena",25,"South America_Northern","2030",0.356312346689015,0.0352472998365702,10108.926026706
166,"Magdalena",25,"South America_Northern","2035",0.423663829269331,0.0360767365369503,11743.407800631
166,"Magdalena",25,"South America_Northern","2040",0.491015311849647,0.0369061732373305,13304.4222356
166,"Magdalena",25,"South America_Northern","2045",0.545683175848083,0.0374757057985298,14560.9846224561
166,"Magdalena",25,"South America_Northern","2050",0.600351039846519,0.0380452383597292,15779.9258390766
166,"Magdalena",25,"South America_Northern","2055",0.643488855417821,0.0384301841475361,16744.3604471793
166,"Magdalena",25,"South America_Northern","2060",0.686626670989124,0.038815129935343,17689.6656569972
166,"Magdalena",25,"South America_Northern","2065",0.721331450345929,0.0389762321548146,18506.9569444471
166,"Magdalena",25,"South America_Northern","2070",0.756036229702734,0.0391373343742861,19317.5197491085
166,"Magdalena",25,"South America_Northern","2075",0.770638158506685,0.0392021036982817,19658.0817304573
166,"Magdalena",25,"South America_Northern","2080",0.785240087310637,0.0392668730222773,19997.5202218202
166,"Magdalena",25,"South America_Northern","2085",0.794407692631279,0.0391467328278225,20293.0777422803
166,"Magdalena",25,"South America_Northern","2090",0.80357529795192,0.0390265926333677,20590.4549623649
166,"Magdalena",25,"South America_Northern","2095",0.80683272802716,0.03862121889683,20890.9182846475
166,"Magdalena",25,"South America_Northern","2100",0.810090158102399,0.0382158451602923,21197.755923088
166,"Magdalena",32,"Colombia","1980",75.0822896648326,16.0530824918052,4677.12601010809
166,"Magdalena",32,"Colombia","1985",81.5116140880654,17.9018565991708,4553.24919158614
166,"Magdalena",32,"Colombia","1990",87.9409385112981,19.7506307065364,4452.5635569802
166,"Magdalena",32,"Colombia","1995",153.144527635744,21.7672017089064,7035.56339872029
166,"Magdalena",32,"Colombia","2000",218.348116760189,23.7837727112765,9180.55009231842
166,"Magdalena",32,"Colombia","2005",267.404561615115,25.1663596730212,10625.4764331997
166,"Magdalena",32,"Colombia","2010",316.46100647004,26.5489466347659,11919.9081915978
166,"Magdalena",32,"Colombia","2015",399.310203435958,28.1083703446482,14206.095854717
166,"Magdalena",32,"Colombia","2020",482.159400401876,29.6677940545305,16251.9464546521
166,"Magdalena",32,"Colombia","2025",587.696946215397,30.958564618197,18983.3396174304
166,"Magdalena",32,"Colombia","2030",693.234492028919,32.2493351818635,21496.0862950993
166,"Magdalena",32,"Colombia","2035",859.88875258539,33.1783877103492,25917.1349763078
166,"Magdalena",32,"Colombia","2040",1026.54301314186,34.1074402388348,30097.3337768407
166,"Magdalena",32,"Colombia","2045",1220.82234484318,34.6740459725729,35208.5345277804
166,"Magdalena",32,"Colombia","2050",1415.10167654449,35.2406517063109,40155.3776115631
166,"Magdalena",32,"Colombia","2055",1607.17260468564,35.44532759523,45342.2979479506
166,"Magdalena",32,"Colombia","2060",1799.24353282678,35.6500034841491,50469.6593824113
166,"Magdalena",32,"Colombia","2065",1985.45824848051,35.6028975551299,55766.7601465892
166,"Magdalena",32,"Colombia","2070",2171.67296413424,35.5557916261106,61077.8965905364
166,"Magdalena",32,"Colombia","2075",2335.76142020469,35.2123035956364,66333.6726567966
166,"Magdalena",32,"Colombia","2080",2499.84987627513,34.8688155651622,71692.9966147964
166,"Magdalena",32,"Colombia","2085",2632.08564987946,34.3902306573497,76535.8533388304
166,"Magdalena",32,"Colombia","2090",2764.32142348379,33.9116457495371,81515.4016381385
166,"Magdalena",32,"Colombia","2095",2826.07568809896,33.2245227335508,85059.9333138089
166,"Magdalena",32,"Colombia","2100",2887.82995271414,32.5373997175646,88754.1714390658
168,"Amazon",7,"Brazil","1980",10.7498715989944,3.04197670512756,3533.84415497804
168,"Amazon",7,"Brazil","1985",16.1022445552108,3.33951145378088,4821.73658574533
168,"Amazon",7,"Brazil","1990",21.4546175114273,3.6370462024342,5898.91255631237
168,"Amazon",7,"Brazil","1995",25.7431608137739,3.91235493514586,6579.96558096388
168,"Amazon",7,"Brazil","2000",30.0317041161206,4.18766366785751,7171.46994077615
168,"Amazon",7,"Brazil","2005",39.5838488904989,5.13441538495869,7709.5143113002
168,"Amazon",7,"Brazil","2010",49.1359936648773,6.08116710205987,8080.02688303591
168,"Amazon",7,"Brazil","2015",54.2067222418259,5.95640858138747,9100.57151069363
168,"Amazon",7,"Brazil","2020",59.2774508187744,5.83165006071507,10164.7818716176
168,"Amazon",7,"Brazil","2025",71.3525208739654,5.95842322070302,11975.0676027922
168,"Amazon",7,"Brazil","2030",83.4275909291564,6.08519638069098,13709.9258117424
168,"Amazon",7,"Brazil","2035",99.2214230182988,6.10717934940627,16246.6856369536
168,"Amazon",7,"Brazil","2040",115.015255107441,6.12916231812156,18765.2486812734
168,"Amazon",7,"Brazil","2045",130.305979535987,5.98736940402087,21763.4775379783
168,"Amazon",7,"Brazil","2050",145.596703964532,5.84557648992018,24907.1591511276
168,"Amazon",7,"Brazil","2055",155.603213297847,5.66204818486847,27481.7889599894
168,"Amazon",7,"Brazil","2060",165.609722631161,5.47851987981676,30228.9169819897
168,"Amazon",7,"Brazil","2065",171.651531892995,5.32925803375727,32209.2739375158
168,"Amazon",7,"Brazil","2070",177.693341154829,5.17999618769778,34303.7590600628
168,"Amazon",7,"Brazil","2075",181.200466013742,4.97330182097029,36434.6409159599
168,"Amazon",7,"Brazil","2080",184.707590872656,4.7666074542428,38750.3256028029
168,"Amazon",7,"Brazil","2085",185.03317816024,4.62530466404878,40004.5384249933
168,"Amazon",7,"Brazil","2090",185.358765447824,4.48400187385475,41337.7983913457
168,"Amazon",7,"Brazil","2095",178.48289505932,4.25607796147185,41936.0022713486
168,"Amazon",7,"Brazil","2100",171.607024670816,4.02815404908894,42601.9021565546
168,"Amazon",25,"South America_Northern","1980",0.032305898157671,0.0170116838340314,1899.04176875448
168,"Amazon",25,"South America_Northern","1985",0.0268442248737359,0.0159119244471,1687.05080035924
168,"Amazon",25,"South America_Northern","1990",0.0213825515898008,0.0148121650601686,1443.58042885308
168,"Amazon",25,"South America_Northern","1995",0.0324806773143358,0.0158165477374408,2053.5882958484
168,"Amazon",25,"South America_Northern","2000",0.0435788030388708,0.0168209304147129,2590.74866636113
168,"Amazon",25,"South America_Northern","2005",0.0617642872400563,0.0199667088740892,3093.36343959058
168,"Amazon",25,"South America_Northern","2010",0.0799497714412418,0.0231124873334655,3459.15912414496
168,"Amazon",25,"South America_Northern","2015",0.0878100339242323,0.0228228343750711,3847.464012627
168,"Amazon",25,"South America_Northern","2020",0.0956702964072228,0.0225331814166766,4245.75183761747
168,"Amazon",25,"South America_Northern","2025",0.116459377195376,0.0218015992840042,5341.78138393829
168,"Amazon",25,"South America_Northern","2030",0.137248457983529,0.0210700171513318,6513.92246137085
168,"Amazon",25,"South America_Northern","2035",0.162526194892939,0.0204981692488724,7928.81515025443
168,"Amazon",25,"South America_Northern","2040",0.187803931802348,0.0199263213464129,9424.9173511475
168,"Amazon",25,"South America_Northern","2045",0.213517842266515,0.0188497769824171,11327.3405019955
168,"Amazon",25,"South America_Northern","2050",0.239231752730683,0.0177732326184214,13460.2274030177
168,"Amazon",25,"South America_Northern","2055",0.257562722912028,0.0167907158399981,15339.5915556187
168,"Amazon",25,"South America_Northern","2060",0.275893693093374,0.0158081990615748,17452.5695190663
168,"Amazon",25,"South America_Northern","2065",0.28350938296106,0.0150951365869231,18781.504978674
168,"Amazon",25,"South America_Northern","2070",0.291125072828745,0.0143820741122714,20242.2175380354
168,"Amazon",25,"South America_Northern","2075",0.298053437005458,0.0137171525192638,21728.5210313791
168,"Amazon",25,"South America_Northern","2080",0.304981801182171,0.0130522309262562,23366.2584507803
168,"Amazon",25,"South America_Northern","2085",0.305632299979437,0.0124918033686275,24466.6275124868
168,"Amazon",25,"South America_Northern","2090",0.306282798776703,0.0119313758109988,25670.3672425069
168,"Amazon",25,"South America_Northern","2095",0.297488969770292,0.0112466576360392,26451.3226415826
168,"Amazon",25,"South America_Northern","2100",0.288695140763882,0.0105619394610796,27333.5348898479
168,"Amazon",26,"South America_Southern","1980",39.1548969199892,7.34361741845613,5331.82690339835
168,"Amazon",26,"South America_Southern","1985",39.1579792765493,8.11959055469293,4822.65441992231
168,"Amazon",26,"South America_Southern","1990",39.1610616331094,8.89556369092973,4402.31366934504
168,"Amazon",26,"South America_Southern","1995",49.9069359087355,10.1060054672405,4938.34443989894
168,"Amazon",26,"South America_Southern","2000",60.6528101843616,11.3164472435513,5359.70423216746
168,"Amazon",26,"South America_Southern","2005",77.7731137182398,11.935456528169,6516.14067167742
168,"Amazon",26,"South America_Southern","2010",94.8934172521181,12.5544658127867,7558.53882333003
168,"Amazon",26,"South America_Southern","2015",122.836206535731,13.1853006688519,9316.14755103091
168,"Amazon",26,"South America_Southern","2020",150.778995819345,13.8161355249172,10913.2539665247
168,"Amazon",26,"South America_Southern","2025",198.617333434903,14.3817761939276,13810.3479540146
168,"Amazon",26,"South America_Southern","2030",246.455671050462,14.947416862938,16488.1780785513
168,"Amazon",26,"South America_Southern","2035",313.259300754196,15.219739220374,20582.4354950083
168,"Amazon",26,"South America_Southern","2040",380.06293045793,15.4920615778099,24532.75366542
168,"Amazon",26,"South America_Southern","2045",457.739631191812,15.4707447352599,29587.4335091679
168,"Amazon",26,"South America_Southern","2050",535.416331925694,15.4494278927099,34656.062065466
168,"Amazon",26,"South America_Southern","2055",610.825287670953,15.3197665813231,39871.7098219783
168,"Amazon",26,"South America_Southern","2060",686.234243416212,15.1901052699363,45176.3981369098
168,"Amazon",26,"South America_Southern","2065",759.567453922594,15.0404020691679,50501.8050999892
168,"Amazon",26,"South America_Southern","2070",832.900664428977,14.8906988683996,55934.2897059399
168,"Amazon",26,"South America_Southern","2075",899.123344832642,14.6574892375817,61342.2483386376
168,"Amazon",26,"South America_Southern","2080",965.346025236306,14.4242796067637,66925.0771306212
168,"Amazon",26,"South America_Southern","2085",1025.47431381034,14.208621082711,72172.6836010941
168,"Amazon",26,"South America_Southern","2090",1085.60260238437,13.9929625586583,77582.0415322013
168,"Amazon",26,"South America_Southern","2095",1128.90752019581,13.6653006803997,82611.2462944201
168,"Amazon",26,"South America_Southern","2100",1172.21243800725,13.3376388021411,87887.5530666695
168,"Amazon",32,"Colombia","1980",1.45155140891294,0.606856672179354,2391.91801863215
168,"Amazon",32,"Colombia","1985",1.58175906890418,0.671156123224577,2356.76769408674
168,"Amazon",32,"Colombia","1990",1.71196672889542,0.735455574269799,2327.76361861851
168,"Amazon",32,"Colombia","1995",3.04406296967036,0.8105303771598,3755.64328672928
168,"Amazon",32,"Colombia","2000",4.3761592104453,0.885605180049802,4941.43361966244
168,"Amazon",32,"Colombia","2005",5.34959150048643,0.921328463678693,5806.38904731817
168,"Amazon",32,"Colombia","2010",6.32302379052757,0.957051747307583,6606.77315340133
168,"Amazon",32,"Colombia","2015",8.27466772916378,1.02670000742093,8059.47956497027
168,"Amazon",32,"Colombia","2020",10.2263116678,1.09634826753427,9327.61237521666
168,"Amazon",32,"Colombia","2025",12.9172877724102,1.14181287444604,11312.9638502957
168,"Amazon",32,"Colombia","2030",15.6082638770205,1.1872774813578,13146.2645608089
168,"Amazon",32,"Colombia","2035",19.5285360030764,1.20548454638328,16199.7398155508
168,"Amazon",32,"Colombia","2040",23.4488081291323,1.22369161140876,19162.3509636854
168,"Amazon",32,"Colombia","2045",27.5739310733129,1.2165861689658,22665.0045649895
168,"Amazon",32,"Colombia","2050",31.6990540174934,1.20948072652284,26208.8128585775
168,"Amazon",32,"Colombia","2055",35.1030403907217,1.20034065992771,29244.2317107177
168,"Amazon",32,"Colombia","2060",38.5070267639501,1.19120059333258,32326.2320212755
168,"Amazon",32,"Colombia","2065",41.2533371430481,1.18031407728852,34951.1523558352
168,"Amazon",32,"Colombia","2070",43.9996475221462,1.16942756124446,37624.9448707395
168,"Amazon",32,"Colombia","2075",45.7029270240384,1.15139790675586,39693.4254925036
168,"Amazon",32,"Colombia","2080",47.4062065259306,1.13336825226726,41827.7170117447
168,"Amazon",32,"Colombia","2085",48.567419892678,1.11977942971064,43372.3094067092
168,"Amazon",32,"Colombia","2090",49.7286332594255,1.10619060715401,44954.8504008424
168,"Amazon",32,"Colombia","2095",48.794631039977,1.08072299800086,45149.9886004446
168,"Amazon",32,"Colombia","2100",47.8606288205286,1.05525538884771,45354.5457586247
169,"South_Chile_Pacific_Coast",26,"South America_Southern","1980",23.4315771259596,4.53316350280447,5168.92388978767
169,"South_Chile_Pacific_Coast",26,"South America_Southern","1985",24.5246581882889,4.92182728620117,4982.8360001673
169,"South_Chile_Pacific_Coast",26,"South America_Southern","1990",25.6177392506182,5.31049106959787,4823.98688085132
169,"South_Chile_Pacific_Coast",26,"South America_Southern","1995",45.1974728150975,5.74453170777606,7867.91249736094
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2000",64.7772063795767,6.17857234595426,10484.1705741283
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2005",77.3777849369899,6.3470213411781,12191.1965909079
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2010",89.9783634944031,6.51547033640194,13809.9567412185
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2015",117.966935843759,6.82248190528509,17290.9122342083
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2020",145.955508193114,7.12949347416825,20472.0726264697
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2025",179.869892659186,7.35211199210204,24465.0643042992
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2030",213.784277125258,7.57473051003583,28223.3508957201
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2035",252.851669777935,7.68357092531584,32908.0934158933
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2040",291.919062430612,7.79241134059584,37461.9677621242
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2045",329.385248829852,7.79180630301137,42273.2850407936
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2050",366.851435229092,7.7912012654269,47085.3495797854
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2055",396.507441508085,7.74430159319715,51199.8966900243
169,"South_Chile_Pacific_Coast",26,"South America_Southern","2060",426.163447787078,7.6974019209674,55364.58303239
