"basin_id","basin_nm","GCAM_region_ID","region","year","value"
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2010",0.206523064507926
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2015",0.209726373990938
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2020",0.212929683473951
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2025",0.216618606193509
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2030",0.220307528913066
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2035",0.220667931621286
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2040",0.221028334329505
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2045",0.216311037568501
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2050",0.211593740807497
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2055",0.206739464911211
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2060",0.201885189014925
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2065",0.199024114472568
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2070",0.196163039930212
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2075",0.191268256284265
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2080",0.186373472638319
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2085",0.182696075931429
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2090",0.179018679224538
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2095",0.174340607253501
215,"South_Argentina_South_Atlantic_Coast",26,"South America_Southern","2100",0.169662535282465
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","1980",2.34692354679241
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","1985",2.48056571249749
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","1990",2.61420787820256
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","1995",2.72552302993312
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2000",2.83683818166368
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2005",2.8860051559341
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2010",2.93517213020452
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2015",3.09382893229758
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2020",3.25248573439065
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2025",3.33394768283781
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2030",3.41540963128498
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2035",3.47385876539608
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2040",3.53230789950719
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2045",3.53427658885713
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2050",3.53624527820706
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2055",3.54433478573404
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2060",3.55242429326101
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2065",3.54215748336063
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2070",3.53189067346025
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2075",3.49745416759382
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2080",3.46301766172738
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2085",3.43351537862643
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2090",3.40401309552547
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2095",3.42012723158008
215,"South_Argentina_South_Atlantic_Coast",31,"Argentina","2100",3.4362413676347
217,"California_River_Basin",20,"Mexico","1980",7.49232105033953
217,"California_River_Basin",20,"Mexico","1985",7.99990161249224
217,"California_River_Basin",20,"Mexico","1990",8.50748217464495
217,"California_River_Basin",20,"Mexico","1995",9.83197014514856
217,"California_River_Basin",20,"Mexico","2000",11.1564581156522
217,"California_River_Basin",20,"Mexico","2005",11.0509715015293
217,"California_River_Basin",20,"Mexico","2010",10.9454848874064
217,"California_River_Basin",20,"Mexico","2015",11.535089121317
217,"California_River_Basin",20,"Mexico","2020",12.1246933552277
217,"California_River_Basin",20,"Mexico","2025",12.4567718463393
217,"California_River_Basin",20,"Mexico","2030",12.7888503374508
217,"California_River_Basin",20,"Mexico","2035",13.1619499722449
217,"California_River_Basin",20,"Mexico","2040",13.535049607039
217,"California_River_Basin",20,"Mexico","2045",13.9275865963073
217,"California_River_Basin",20,"Mexico","2050",14.3201235855755
217,"California_River_Basin",20,"Mexico","2055",14.5904524432703
217,"California_River_Basin",20,"Mexico","2060",14.8607813009651
217,"California_River_Basin",20,"Mexico","2065",14.9619057367316
217,"California_River_Basin",20,"Mexico","2070",15.0630301724981
217,"California_River_Basin",20,"Mexico","2075",15.1698839783506
217,"California_River_Basin",20,"Mexico","2080",15.2767377842031
217,"California_River_Basin",20,"Mexico","2085",15.3523623530392
217,"California_River_Basin",20,"Mexico","2090",15.4279869218752
217,"California_River_Basin",20,"Mexico","2095",15.6532314499033
217,"California_River_Basin",20,"Mexico","2100",15.8784759779314
221,"Lower_Colorado_River_Basin",20,"Mexico","1980",1.87176584543017
221,"Lower_Colorado_River_Basin",20,"Mexico","1985",1.98521938978262
221,"Lower_Colorado_River_Basin",20,"Mexico","1990",2.09867293413508
221,"Lower_Colorado_River_Basin",20,"Mexico","1995",2.39844478778111
221,"Lower_Colorado_River_Basin",20,"Mexico","2000",2.69821664142714
221,"Lower_Colorado_River_Basin",20,"Mexico","2005",2.69670034124257
221,"Lower_Colorado_River_Basin",20,"Mexico","2010",2.69518404105799
221,"Lower_Colorado_River_Basin",20,"Mexico","2015",2.79144710521909
221,"Lower_Colorado_River_Basin",20,"Mexico","2020",2.8877101693802
221,"Lower_Colorado_River_Basin",20,"Mexico","2025",2.93296995018668
221,"Lower_Colorado_River_Basin",20,"Mexico","2030",2.97822973099317
221,"Lower_Colorado_River_Basin",20,"Mexico","2035",3.01920771919812
221,"Lower_Colorado_River_Basin",20,"Mexico","2040",3.06018570740306
221,"Lower_Colorado_River_Basin",20,"Mexico","2045",3.0801646080069
221,"Lower_Colorado_River_Basin",20,"Mexico","2050",3.10014350861073
221,"Lower_Colorado_River_Basin",20,"Mexico","2055",3.10216410140267
221,"Lower_Colorado_River_Basin",20,"Mexico","2060",3.10418469419462
221,"Lower_Colorado_River_Basin",20,"Mexico","2065",3.10532989682105
221,"Lower_Colorado_River_Basin",20,"Mexico","2070",3.10647509944748
221,"Lower_Colorado_River_Basin",20,"Mexico","2075",3.10134849652285
221,"Lower_Colorado_River_Basin",20,"Mexico","2080",3.09622189359822
221,"Lower_Colorado_River_Basin",20,"Mexico","2085",3.09243156671916
221,"Lower_Colorado_River_Basin",20,"Mexico","2090",3.08864123984009
221,"Lower_Colorado_River_Basin",20,"Mexico","2095",3.07990180918216
221,"Lower_Colorado_River_Basin",20,"Mexico","2100",3.07116237852423
231,"Rio_Grande_River_Basin",20,"Mexico","1980",10.069723996144
231,"Rio_Grande_River_Basin",20,"Mexico","1985",10.690600570218
231,"Rio_Grande_River_Basin",20,"Mexico","1990",11.311477144292
231,"Rio_Grande_River_Basin",20,"Mexico","1995",12.9917925183184
231,"Rio_Grande_River_Basin",20,"Mexico","2000",14.6721078923448
231,"Rio_Grande_River_Basin",20,"Mexico","2005",14.8721013632816
231,"Rio_Grande_River_Basin",20,"Mexico","2010",15.0720948342183
231,"Rio_Grande_River_Basin",20,"Mexico","2015",15.6138801740959
231,"Rio_Grande_River_Basin",20,"Mexico","2020",16.1556655139734
231,"Rio_Grande_River_Basin",20,"Mexico","2025",16.5234938413833
231,"Rio_Grande_River_Basin",20,"Mexico","2030",16.8913221687933
231,"Rio_Grande_River_Basin",20,"Mexico","2035",17.0885979946077
231,"Rio_Grande_River_Basin",20,"Mexico","2040",17.2858738204222
231,"Rio_Grande_River_Basin",20,"Mexico","2045",17.2558384176127
231,"Rio_Grande_River_Basin",20,"Mexico","2050",17.2258030148033
231,"Rio_Grande_River_Basin",20,"Mexico","2055",17.0739842502345
231,"Rio_Grande_River_Basin",20,"Mexico","2060",16.9221654856657
231,"Rio_Grande_River_Basin",20,"Mexico","2065",16.7856560941591
231,"Rio_Grande_River_Basin",20,"Mexico","2070",16.6491467026525
231,"Rio_Grande_River_Basin",20,"Mexico","2075",16.431337298561
231,"Rio_Grande_River_Basin",20,"Mexico","2080",16.2135278944694
231,"Rio_Grande_River_Basin",20,"Mexico","2085",16.0811970682312
231,"Rio_Grande_River_Basin",20,"Mexico","2090",15.9488662419929
231,"Rio_Grande_River_Basin",20,"Mexico","2095",15.6243941052992
231,"Rio_Grande_River_Basin",20,"Mexico","2100",15.2999219686055
