scenario,subRegion,region,param,class,x,value,units
scenario,Sao_Francisco_X_Brazil,region,param,class,2015,12382.42204,units
scenario,Sao_Francisco_X_Brazil,region,param,class,2050,34710.0038,units
scenario,Uruguay_Brazil_South_Atlantic_Coast_X_Brazil,region,param,class,2015,15006.15522,units
scenario,Uruguay_Brazil_South_Atlantic_Coast_X_Brazil,region,param,class,2050,39281.42512,units
scenario,Uruguay_Brazil_South_Atlantic_Coast_X_Uruguay,region,param,class,2015,15551.52732,units
scenario,Uruguay_Brazil_South_Atlantic_Coast_X_Uruguay,region,param,class,2050,44368.82567,units
scenario,La_Puna_Region_X_South America_Southern,region,param,class,2015,7030.06113,units
scenario,La_Puna_Region_X_South America_Southern,region,param,class,2050,25113.14564,units
scenario,La_Puna_Region_X_Argentina,region,param,class,2015,14583.36412,units
scenario,La_Puna_Region_X_Argentina,region,param,class,2050,42046.28988,units
scenario,Mar_Chiquita_X_Argentina,region,param,class,2015,29411.46086,units
scenario,Mar_Chiquita_X_Argentina,region,param,class,2050,75443.40964,units
scenario,Salinas_Grandes_X_Argentina,region,param,class,2015,15732.45068,units
scenario,Salinas_Grandes_X_Argentina,region,param,class,2050,46456.30261,units
scenario,La_Plata_X_Brazil,region,param,class,2015,15102.85073,units
scenario,La_Plata_X_Brazil,region,param,class,2050,40602.56254,units
scenario,La_Plata_X_South America_Southern,region,param,class,2015,6491.577759,units
scenario,La_Plata_X_South America_Southern,region,param,class,2050,28464.24344,units
scenario,La_Plata_X_Argentina,region,param,class,2015,21799.30121,units
scenario,La_Plata_X_Argentina,region,param,class,2050,53461.77002,units
scenario,La_Plata_X_Uruguay,region,param,class,2015,18792.86547,units
scenario,La_Plata_X_Uruguay,region,param,class,2050,53847.77944,units
scenario,North_Chile_Pacific_Coast_X_South America_Southern,region,param,class,2015,22197.48678,units
scenario,North_Chile_Pacific_Coast_X_South America_Southern,region,param,class,2050,57152.05838,units
scenario,Pampas_Region_X_Argentina,region,param,class,2015,15798.24241,units
scenario,Pampas_Region_X_Argentina,region,param,class,2050,45192.65078,units
scenario,North_Argentina_South_Atlantic_Coast_X_Argentina,region,param,class,2015,16940.02713,units
scenario,North_Argentina_South_Atlantic_Coast_X_Argentina,region,param,class,2050,42016.73107,units
scenario,South_America_Colorado_X_Argentina,region,param,class,2015,20358.24393,units
scenario,South_America_Colorado_X_Argentina,region,param,class,2050,53112.41558,units
scenario,Negro_X_Argentina,region,param,class,2015,17162.52359,units
scenario,Negro_X_Argentina,region,param,class,2050,44868.50422,units
scenario,Central_Patagonia_Highlands_X_Argentina,region,param,class,2015,14506.42526,units
scenario,Central_Patagonia_Highlands_X_Argentina,region,param,class,2050,40922.16296,units
scenario,South_Argentina_South_Atlantic_Coast_X_South America_Southern,region,param,class,2015,15163.10841,units
scenario,South_Argentina_South_Atlantic_Coast_X_South America_Southern,region,param,class,2050,42668.18817,units
scenario,South_Argentina_South_Atlantic_Coast_X_Argentina,region,param,class,2015,17544.94987,units
scenario,South_Argentina_South_Atlantic_Coast_X_Argentina,region,param,class,2050,43723.27477,units
scenario,California_River_X_Mexico,region,param,class,2015,17365.02426,units
scenario,California_River_X_Mexico,region,param,class,2050,45941.22442,units
scenario,Lower_Colorado_River_X_Mexico,region,param,class,2015,11884.38642,units
scenario,Lower_Colorado_River_X_Mexico,region,param,class,2050,31364.88641,units
scenario,Rio_Grande_River_X_Mexico,region,param,class,2015,17075.47442,units
scenario,Rio_Grande_River_X_Mexico,region,param,class,2050,43572.2111,units
