scenario,subRegion,region,param,class,x,value,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Rio_Lerma_X_Mexico,region,param,class,x,20.5910630746895,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Rio_Verde_X_Mexico,region,param,class,x,20.5903757905731,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Salinas_Grandes_X_Argentina,region,param,class,x,7.96951897126527,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Sao_Francisco_X_Brazil,region,param,class,x,22.2315444620901,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,South_America_Colorado_X_Argentina,region,param,class,x,7.96986125307835,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,South_Argentina_South_Atlantic_Coast_X_Argentina,region,param,class,x,7.9696514117901,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,South_Argentina_South_Atlantic_Coast_X_South America_Southern,region,param,class,x,25.073790016577,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,South_Chile_Pacific_Coast_X_Argentina,region,param,class,x,7.96993495486723,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,South_Chile_Pacific_Coast_X_South America_Southern,region,param,class,x,25.0739310859889,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Southern_Central_America_X_Central America and Caribbean,region,param,class,x,-40.8692913385827,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Southern_Central_America_X_Mexico,region,param,class,x,20.5905505734175,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Tocantins_X_Brazil,region,param,class,x,22.231077524669,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Uruguay_Brazil_South_Atlantic_Coast_X_Brazil,region,param,class,x,22.2308747368306,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Uruguay_Brazil_South_Atlantic_Coast_X_Uruguay,region,param,class,x,45.8364923855402,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Yucatan_Peninsula_X_Central America and Caribbean,region,param,class,x,-40.869378853015,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Yucatan_Peninsula_X_Mexico,region,param,class,x,20.5907655831299,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Amazon_X_Brazil,region,param,class,x,-6.79438511293962,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Baja_California_X_Mexico,region,param,class,x,7.23324360828791,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,California_River_X_Mexico,region,param,class,x,7.2329320718753,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Caribbean_Coast_X_Central America and Caribbean,region,param,class,x,1.66847997165738,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Caribbean_Coast_X_Colombia,region,param,class,x,0.385465523747922,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Caribbean_Coast_X_South America_Northern,region,param,class,x,8.25857387386885,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Caribbean_X_Central America and Caribbean,region,param,class,x,1.66840073456254,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Central_Patagonia_Highlands_X_Argentina,region,param,class,x,-4.35724852710898,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Colombia_Ecuador_Pacific_Coast_X_Central America and Caribbean,region,param,class,x,1.66847456768654,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Colombia_Ecuador_Pacific_Coast_X_Colombia,region,param,class,x,0.38516438206452,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,Colombia_Ecuador_Pacific_Coast_X_South America_Southern,region,param,class,x,1.37597975130882,units
ARM_Policy_CO2_10pa_2025_DiffPrcnt_ARM_Reference,East_Brazil_South_Atlantic_Coast_X_Brazil,region,param,class,x,-6.79458388711509,units
